Extent,Instrument,Max Spectral Range (eV),Min Spectral Range (eV),Observable,Source,Thumbnail,Time End,Time Start
FULLDISK,AIA,64.24051813471503,64.24051813471503,intensity,SDO, ,2015-03-16 22:19:19,2015-03-16 22:09:30
FULLDISK,AIA,40.78427631578948,40.78427631578948,intensity,SDO, ,2015-03-16 22:19:20,2015-03-16 22:09:31
FULLDISK,AIA,94.64442748091604,94.64442748091604,intensity,SDO, ,2015-03-16 22:19:21,2015-03-16 22:09:32
PARTIAL_SUN,SOT,3.123027707808564,3.1253894630703303,,Hinode, ,2015-03-16 22:09:35,2015-03-16 22:09:34
FULLDISK,AIA,72.50538011695906,72.50538011695906,intensity,SDO, ,2015-03-16 22:19:24,2015-03-16 22:09:35
FULLDISK,AIA,7.293188235294117,7.293188235294117,intensity,SDO, ,2015-03-16 22:19:19,2015-03-16 22:09:42
PARTIAL_SUN,SOT,3.123027707808564,3.1253894630703303,,Hinode, ,2015-03-16 22:10:35,2015-03-16 22:10:34
PARTIAL_SUN,SOT,3.123027707808564,3.1253894630703303,,Hinode, ,2015-03-16 22:11:34,2015-03-16 22:11:33
PARTIAL_SUN,SOT,2.877331167324205,2.8826830969541968,,Hinode, ,2015-03-16 22:11:38,2015-03-16 22:11:37
PARTIAL_SUN,SOT,3.123027707808564,3.1253894630703303,,Hinode, ,2015-03-16 22:12:35,2015-03-16 22:12:34
PARTIAL_SUN,XRT,413.28066666666666,4132.806666666666,Intensity,Hinode, ,2015-03-16 22:12:36,2015-03-16 22:12:36
PARTIAL_SUN,SOT,3.123027707808564,3.1253894630703303,,Hinode, ,2015-03-16 22:13:34,2015-03-16 22:13:33
PARTIAL_SUN,SOT,3.123027707808564,3.1253894630703303,,Hinode, ,2015-03-16 22:14:35,2015-03-16 22:14:34
PARTIAL_SUN,SOT,3.123027707808564,3.1253894630703303,,Hinode, ,2015-03-16 22:15:34,2015-03-16 22:15:33
PARTIAL_SUN,SOT,3.123027707808564,3.1253894630703303,,Hinode, ,2015-03-16 22:16:35,2015-03-16 22:16:34
PARTIAL_SUN,SOT,3.123027707808564,3.1253894630703303,,Hinode, ,2015-03-16 22:17:36,2015-03-16 22:17:35
PARTIAL_SUN,XRT,413.28066666666666,4132.806666666666,Intensity,Hinode, ,2015-03-16 22:17:36,2015-03-16 22:17:36
PARTIAL_SUN,SOT,3.123027707808564,3.1253894630703303,,Hinode, ,2015-03-16 22:18:35,2015-03-16 22:18:34
FULLDISK,AIA,58.76028436018957,58.76028436018957,intensity,SDO, ,2015-03-16 22:29:12,2015-03-16 22:19:23
FULLDISK,AIA,131.89808510638298,131.89808510638298,intensity,SDO, ,2015-03-16 22:29:14,2015-03-16 22:19:25
FULLDISK,AIA,37.01020895522388,37.01020895522388,intensity,SDO, ,2015-03-16 22:29:15,2015-03-16 22:19:26
FULLDISK,AIA,7.7490125,7.7490125,intensity,SDO, ,2015-03-16 22:29:05,2015-03-16 22:19:28
FULLDISK,AIA,64.24051813471503,64.24051813471503,intensity,SDO, ,2015-03-16 22:29:19,2015-03-16 22:19:30
FULLDISK,AIA,40.78427631578948,40.78427631578948,intensity,SDO, ,2015-03-16 22:29:20,2015-03-16 22:19:31
FULLDISK,AIA,94.64442748091604,94.64442748091604,intensity,SDO, ,2015-03-16 22:29:21,2015-03-16 22:19:32
PARTIAL_SUN,SOT,3.123027707808564,3.1253894630703303,,Hinode, ,2015-03-16 22:19:35,2015-03-16 22:19:34
FULLDISK,AIA,72.50538011695906,72.50538011695906,intensity,SDO, ,2015-03-16 22:29:24,2015-03-16 22:19:35
FULLDISK,AIA,7.293188235294117,7.293188235294117,intensity,SDO, ,2015-03-16 22:29:19,2015-03-16 22:19:42
PARTIAL_SUN,SOT,3.123027707808564,3.1253894630703303,,Hinode, ,2015-03-16 22:20:34,2015-03-16 22:20:33
PARTIAL_SUN,SOT,3.123027707808564,3.1253894630703303,,Hinode, ,2015-03-16 22:21:35,2015-03-16 22:21:34
PARTIAL_SUN,SOT,2.877331167324205,2.8826830969541968,,Hinode, ,2015-03-16 22:21:38,2015-03-16 22:21:37
PARTIAL_SUN,XRT,56.35645454545455,4132.806666666666,Intensity,Hinode, ,2015-03-16 22:22:35,2015-03-16 22:22:35
PARTIAL_SUN,SOT,3.123027707808564,3.1253894630703303,,Hinode, ,2015-03-16 22:22:36,2015-03-16 22:22:35
PARTIAL_SUN,XRT,826.5613333333333,4132.806666666666,Intensity,Hinode, ,2015-03-16 22:22:57,2015-03-16 22:22:40
PARTIAL_SUN,XRT,56.35645454545455,4132.806666666666,Intensity,Hinode, ,2015-03-16 22:23:07,2015-03-16 22:23:07
PARTIAL_SUN,XRT,826.5613333333333,4132.806666666666,Intensity,Hinode, ,2015-03-16 22:23:30,2015-03-16 22:23:13
PARTIAL_SUN,SOT,3.123027707808564,3.1253894630703303,,Hinode, ,2015-03-16 22:23:35,2015-03-16 22:23:34
PARTIAL_SUN,XRT,413.28066666666666,4132.806666666666,Intensity,Hinode, ,2015-03-16 22:23:42,2015-03-16 22:23:42
FULLDISK,VSM,1.4514656988995551,1.4514656988995551,LOS_magnetic_field,SOLIS,http://solis.nso.edu/pubkeep/v82/201503/k4v82150316/k4v82150316t222353_mag1_lr.jpg http://solis.nso.edu/pubkeep/v82/201503/k4v82150316/k4v82150316t222353_mag1_mr.jpg,2015-03-16 22:23:53,2015-03-16 22:23:53
PARTIAL_SUN,SOT,3.123027707808564,3.1253894630703303,,Hinode, ,2015-03-16 22:24:36,2015-03-16 22:24:35
PARTIAL_SUN,SOT,3.123027707808564,3.1253894630703303,,Hinode, ,2015-03-16 22:25:35,2015-03-16 22:25:34
PARTIAL_SUN,SOT,3.123027707808564,3.1253894630703303,,Hinode, ,2015-03-16 22:26:35,2015-03-16 22:26:34
PARTIAL_SUN,SOT,3.123027707808564,3.1253894630703303,,Hinode, ,2015-03-16 22:27:35,2015-03-16 22:27:34
PARTIAL_SUN,XRT,413.28066666666666,4132.806666666666,Intensity,Hinode, ,2015-03-16 22:28:18,2015-03-16 22:28:17
PARTIAL_SUN,SOT,3.123027707808564,3.1253894630703303,,Hinode, ,2015-03-16 22:28:35,2015-03-16 22:28:34
FULLDISK,HMI,2.008166504697117,2.0084918192127006,LOS_magnetic_field,SDO, ,2015-03-16 22:58:15,2015-03-16 22:28:59
FULLDISK,HMI,2.008166504697117,2.0084918192127006,LOS_velocity,SDO, ,2015-03-16 22:58:15,2015-03-16 22:28:59
FULLDISK,HMI,2.008166504697117,2.0084918192127006,intensity,SDO, ,2015-03-16 22:58:15,2015-03-16 22:28:59
FULLDISK,AIA,58.76028436018957,58.76028436018957,intensity,SDO, ,2015-03-16 22:39:12,2015-03-16 22:29:23
FULLDISK,AIA,131.89808510638298,131.89808510638298,intensity,SDO, ,2015-03-16 22:39:14,2015-03-16 22:29:25
FULLDISK,AIA,37.01020895522388,37.01020895522388,intensity,SDO, ,2015-03-16 22:39:15,2015-03-16 22:29:26
FULLDISK,AIA,7.7490125,7.7490125,intensity,SDO, ,2015-03-16 22:39:05,2015-03-16 22:29:28
FULLDISK,AIA,64.24051813471503,64.24051813471503,intensity,SDO, ,2015-03-16 22:39:19,2015-03-16 22:29:30
FULLDISK,AIA,40.78427631578948,40.78427631578948,intensity,SDO, ,2015-03-16 22:39:20,2015-03-16 22:29:31
FULLDISK,AIA,94.64442748091604,94.64442748091604,intensity,SDO, ,2015-03-16 22:39:21,2015-03-16 22:29:32
PARTIAL_SUN,SOT,3.123027707808564,3.1253894630703303,,Hinode, ,2015-03-16 22:29:34,2015-03-16 22:29:33
FULLDISK,AIA,72.50538011695906,72.50538011695906,intensity,SDO, ,2015-03-16 22:39:24,2015-03-16 22:29:35
FULLDISK,AIA,7.293188235294117,7.293188235294117,intensity,SDO, ,2015-03-16 22:39:19,2015-03-16 22:29:42
PARTIAL_SUN,SOT,3.123027707808564,3.1253894630703303,,Hinode, ,2015-03-16 22:30:35,2015-03-16 22:30:34
PARTIAL_SUN,SOT,3.123027707808564,3.1253894630703303,,Hinode, ,2015-03-16 22:31:36,2015-03-16 22:31:35
PARTIAL_SUN,SOT,2.877331167324205,2.8826830969541968,,Hinode, ,2015-03-16 22:31:39,2015-03-16 22:31:38
PARTIAL_SUN,SOT,3.123027707808564,3.1253894630703303,,Hinode, ,2015-03-16 22:32:35,2015-03-16 22:32:34
PARTIAL_SUN,XRT,413.28066666666666,4132.806666666666,Intensity,Hinode, ,2015-03-16 22:33:18,2015-03-16 22:33:17
PARTIAL_SUN,SOT,3.123027707808564,3.1253894630703303,,Hinode, ,2015-03-16 22:33:36,2015-03-16 22:33:35
PARTIAL_SUN,SOT,3.123027707808564,3.1253894630703303,,Hinode, ,2015-03-16 22:34:35,2015-03-16 22:34:34
PARTIAL_SUN,SOT,3.123027707808564,3.1253894630703303,,Hinode, ,2015-03-16 22:35:35,2015-03-16 22:35:34
PARTIAL_SUN,SOT,3.123027707808564,3.1253894630703303,,Hinode, ,2015-03-16 22:36:34,2015-03-16 22:36:33
PARTIAL_SUN,SOT,3.123027707808564,3.1253894630703303,,Hinode, ,2015-03-16 22:37:35,2015-03-16 22:37:34
PARTIAL_SUN,SOT,3.123027707808564,3.1253894630703303,,Hinode, ,2015-03-16 22:38:36,2015-03-16 22:38:35
FULLDISK,AIA,58.76028436018957,58.76028436018957,intensity,SDO, ,2015-03-16 22:49:12,2015-03-16 22:39:23
FULLDISK,AIA,131.89808510638298,131.89808510638298,intensity,SDO, ,2015-03-16 22:49:14,2015-03-16 22:39:25
FULLDISK,AIA,37.01020895522388,37.01020895522388,intensity,SDO, ,2015-03-16 22:49:15,2015-03-16 22:39:26
FULLDISK,AIA,7.7490125,7.7490125,intensity,SDO, ,2015-03-16 22:49:05,2015-03-16 22:39:28
FULLDISK,AIA,64.24051813471503,64.24051813471503,intensity,SDO, ,2015-03-16 22:49:19,2015-03-16 22:39:30
FULLDISK,AIA,40.78427631578948,40.78427631578948,intensity,SDO, ,2015-03-16 22:49:20,2015-03-16 22:39:31
FULLDISK,AIA,94.64442748091604,94.64442748091604,intensity,SDO, ,2015-03-16 22:49:21,2015-03-16 22:39:32
PARTIAL_SUN,SOT,3.123027707808564,3.1253894630703303,,Hinode, ,2015-03-16 22:39:35,2015-03-16 22:39:34
FULLDISK,AIA,72.50538011695906,72.50538011695906,intensity,SDO, ,2015-03-16 22:49:24,2015-03-16 22:39:35
FULLDISK,AIA,7.293188235294117,7.293188235294117,intensity,SDO, ,2015-03-16 22:49:19,2015-03-16 22:39:42
PARTIAL_SUN,SOT,3.123027707808564,3.1253894630703303,,Hinode, ,2015-03-16 22:40:36,2015-03-16 22:40:35
PARTIAL_SUN,SOT,3.123027707808564,3.1253894630703303,,Hinode, ,2015-03-16 22:41:35,2015-03-16 22:41:34
PARTIAL_SUN,SOT,2.877331167324205,2.8826830969541968,,Hinode, ,2015-03-16 22:41:38,2015-03-16 22:41:37
PARTIAL_SUN,SOT,3.123027707808564,3.1253894630703303,,Hinode, ,2015-03-16 22:42:36,2015-03-16 22:42:35
PARTIAL_SUN,SOT,3.123027707808564,3.1253894630703303,,Hinode, ,2015-03-16 22:43:35,2015-03-16 22:43:34
PARTIAL_SUN,SOT,3.123027707808564,3.1253894630703303,,Hinode, ,2015-03-16 22:44:35,2015-03-16 22:44:34
PARTIAL_SUN,SOT,3.123027707808564,3.1253894630703303,,Hinode, ,2015-03-16 22:45:36,2015-03-16 22:45:35
PARTIAL_SUN,SOT,3.123027707808564,3.1253894630703303,,Hinode, ,2015-03-16 22:46:35,2015-03-16 22:46:34
PARTIAL_SUN,SOT,3.123027707808564,3.1253894630703303,,Hinode, ,2015-03-16 22:47:36,2015-03-16 22:47:35
PARTIAL_SUN,SOT,3.123027707808564,3.1253894630703303,,Hinode, ,2015-03-16 22:48:35,2015-03-16 22:48:34
FULLDISK,AIA,58.76028436018957,58.76028436018957,intensity,SDO, ,2015-03-16 22:59:12,2015-03-16 22:49:23
FULLDISK,AIA,131.89808510638298,131.89808510638298,intensity,SDO, ,2015-03-16 22:59:14,2015-03-16 22:49:25
FULLDISK,AIA,37.01020895522388,37.01020895522388,intensity,SDO, ,2015-03-16 22:59:15,2015-03-16 22:49:26
FULLDISK,AIA,7.7490125,7.7490125,intensity,SDO, ,2015-03-16 22:59:05,2015-03-16 22:49:28
FULLDISK,AIA,64.24051813471503,64.24051813471503,intensity,SDO, ,2015-03-16 22:59:19,2015-03-16 22:49:30
FULLDISK,AIA,40.78427631578948,40.78427631578948,intensity,SDO, ,2015-03-16 22:59:20,2015-03-16 22:49:31
FULLDISK,AIA,94.64442748091604,94.64442748091604,intensity,SDO, ,2015-03-16 22:59:21,2015-03-16 22:49:32
PARTIAL_SUN,SOT,3.123027707808564,3.1253894630703303,,Hinode, ,2015-03-16 22:49:36,2015-03-16 22:49:35
FULLDISK,AIA,72.50538011695906,72.50538011695906,intensity,SDO, ,2015-03-16 22:59:24,2015-03-16 22:49:35
FULLDISK,AIA,7.293188235294117,7.293188235294117,intensity,SDO, ,2015-03-16 22:59:19,2015-03-16 22:49:42
PARTIAL_SUN,SOT,3.123027707808564,3.1253894630703303,,Hinode, ,2015-03-16 22:50:35,2015-03-16 22:50:34
PARTIAL_SUN,SOT,3.123027707808564,3.1253894630703303,,Hinode, ,2015-03-16 22:51:35,2015-03-16 22:51:34
PARTIAL_SUN,SOT,2.877331167324205,2.8826830969541968,,Hinode, ,2015-03-16 22:51:39,2015-03-16 22:51:38
PARTIAL_SUN,SOT,3.123027707808564,3.1253894630703303,,Hinode, ,2015-03-16 22:52:36,2015-03-16 22:52:35
PARTIAL_SUN,SOT,3.123027707808564,3.1253894630703303,,Hinode, ,2015-03-16 22:53:35,2015-03-16 22:53:34
PARTIAL_SUN,SOT,3.123027707808564,3.1253894630703303,,Hinode, ,2015-03-16 22:54:36,2015-03-16 22:54:35
PARTIAL_SUN,SOT,3.123027707808564,3.1253894630703303,,Hinode, ,2015-03-16 22:55:35,2015-03-16 22:55:34
PARTIAL_SUN,SOT,3.123027707808564,3.1253894630703303,,Hinode, ,2015-03-16 22:56:36,2015-03-16 22:56:35
PARTIAL_SUN,SOT,3.123027707808564,3.1253894630703303,,Hinode, ,2015-03-16 22:57:35,2015-03-16 22:57:34
PARTIAL_SUN,SOT,3.123027707808564,3.1253894630703303,,Hinode, ,2015-03-16 22:58:36,2015-03-16 22:58:35
FULLDISK,HMI,2.008166504697117,2.0084918192127006,LOS_magnetic_field,SDO, ,2015-03-16 23:28:15,2015-03-16 22:58:59
FULLDISK,HMI,2.008166504697117,2.0084918192127006,LOS_velocity,SDO, ,2015-03-16 23:28:15,2015-03-16 22:58:59
FULLDISK,HMI,2.008166504697117,2.0084918192127006,intensity,SDO, ,2015-03-16 23:28:15,2015-03-16 22:58:59
FULLDISK,AIA,58.76028436018957,58.76028436018957,intensity,SDO, ,2015-03-16 23:09:12,2015-03-16 22:59:23
FULLDISK,AIA,131.89808510638298,131.89808510638298,intensity,SDO, ,2015-03-16 23:09:14,2015-03-16 22:59:25
FULLDISK,AIA,37.01020895522388,37.01020895522388,intensity,SDO, ,2015-03-16 23:09:15,2015-03-16 22:59:26
FULLDISK,AIA,7.7490125,7.7490125,intensity,SDO, ,2015-03-16 23:09:05,2015-03-16 22:59:28
FULLDISK,AIA,64.24051813471503,64.24051813471503,intensity,SDO, ,2015-03-16 23:09:19,2015-03-16 22:59:30
FULLDISK,AIA,40.78427631578948,40.78427631578948,intensity,SDO, ,2015-03-16 23:09:20,2015-03-16 22:59:31
FULLDISK,AIA,94.64442748091604,94.64442748091604,intensity,SDO, ,2015-03-16 23:09:21,2015-03-16 22:59:32
PARTIAL_SUN,SOT,3.123027707808564,3.1253894630703303,,Hinode, ,2015-03-16 22:59:36,2015-03-16 22:59:35
FULLDISK,AIA,72.50538011695906,72.50538011695906,intensity,SDO, ,2015-03-16 23:09:24,2015-03-16 22:59:35
FULLDISK,AIA,7.293188235294117,7.293188235294117,intensity,SDO, ,2015-03-16 23:09:19,2015-03-16 22:59:42
FULLDISK,EVE,12.002342691190709,133.3163440860215,irradiance,SDO, ,2015-03-17 00:00:00,2015-03-16 23:00:00
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:00:05,2015-03-16 23:00:04
FULLDISK,AIA,2.7552044444444443,2.7552044444444443,intensity,SDO, ,2015-03-16 23:00:08,2015-03-16 23:00:07
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:00:10,2015-03-16 23:00:09
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:00:14,2015-03-16 23:00:13
PARTIAL_SUN,XRT,413.28066666666666,4132.806666666666,Intensity,Hinode, ,2015-03-16 23:00:18,2015-03-16 23:00:17
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:00:18,2015-03-16 23:00:17
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:00:22,2015-03-16 23:00:21
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:00:26,2015-03-16 23:00:25
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:00:29,2015-03-16 23:00:28
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:00:33,2015-03-16 23:00:32
PARTIAL_SUN,SOT,3.123027707808564,3.1253894630703303,,Hinode, ,2015-03-16 23:00:35,2015-03-16 23:00:34
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:00:37,2015-03-16 23:00:36
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:00:41,2015-03-16 23:00:40
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:00:45,2015-03-16 23:00:44
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:00:48,2015-03-16 23:00:47
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:00:52,2015-03-16 23:00:51
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:00:56,2015-03-16 23:00:55
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:01:00,2015-03-16 23:00:59
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:01:04,2015-03-16 23:01:03
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:01:07,2015-03-16 23:01:06
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:01:11,2015-03-16 23:01:10
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:01:15,2015-03-16 23:01:14
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:01:19,2015-03-16 23:01:18
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:01:23,2015-03-16 23:01:22
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:01:26,2015-03-16 23:01:25
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:01:30,2015-03-16 23:01:29
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:01:34,2015-03-16 23:01:33
PARTIAL_SUN,SOT,3.123027707808564,3.1253894630703303,,Hinode, ,2015-03-16 23:01:36,2015-03-16 23:01:35
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:01:38,2015-03-16 23:01:37
PARTIAL_SUN,SOT,2.877331167324205,2.8826830969541968,,Hinode, ,2015-03-16 23:01:39,2015-03-16 23:01:38
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:01:42,2015-03-16 23:01:41
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:01:45,2015-03-16 23:01:44
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:01:49,2015-03-16 23:01:48
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:01:53,2015-03-16 23:01:52
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:01:57,2015-03-16 23:01:56
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:02:00,2015-03-16 23:01:59
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:02:04,2015-03-16 23:02:03
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:02:08,2015-03-16 23:02:07
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:02:12,2015-03-16 23:02:11
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:02:16,2015-03-16 23:02:15
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:02:19,2015-03-16 23:02:18
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:02:23,2015-03-16 23:02:22
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:02:27,2015-03-16 23:02:26
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:02:31,2015-03-16 23:02:30
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:02:35,2015-03-16 23:02:34
PARTIAL_SUN,SOT,3.123027707808564,3.1253894630703303,,Hinode, ,2015-03-16 23:02:37,2015-03-16 23:02:36
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:02:38,2015-03-16 23:02:37
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:02:42,2015-03-16 23:02:41
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:02:46,2015-03-16 23:02:45
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:02:50,2015-03-16 23:02:49
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:02:54,2015-03-16 23:02:53
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:02:57,2015-03-16 23:02:56
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:03:01,2015-03-16 23:03:00
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:03:05,2015-03-16 23:03:04
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:03:09,2015-03-16 23:03:08
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:03:13,2015-03-16 23:03:12
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:03:16,2015-03-16 23:03:15
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:03:20,2015-03-16 23:03:19
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:03:24,2015-03-16 23:03:23
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:03:28,2015-03-16 23:03:27
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:03:32,2015-03-16 23:03:31
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:03:35,2015-03-16 23:03:34
PARTIAL_SUN,SOT,3.123027707808564,3.1253894630703303,,Hinode, ,2015-03-16 23:03:36,2015-03-16 23:03:35
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:03:39,2015-03-16 23:03:38
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:03:43,2015-03-16 23:03:42
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:03:47,2015-03-16 23:03:46
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:03:50,2015-03-16 23:03:49
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:03:54,2015-03-16 23:03:53
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:03:58,2015-03-16 23:03:57
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:04:02,2015-03-16 23:04:01
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:04:06,2015-03-16 23:04:05
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:04:09,2015-03-16 23:04:08
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:04:13,2015-03-16 23:04:12
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:04:17,2015-03-16 23:04:16
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:04:21,2015-03-16 23:04:20
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:04:25,2015-03-16 23:04:24
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:04:28,2015-03-16 23:04:27
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:04:32,2015-03-16 23:04:31
PARTIAL_SUN,SOT,3.123027707808564,3.1253894630703303,,Hinode, ,2015-03-16 23:04:35,2015-03-16 23:04:34
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:04:36,2015-03-16 23:04:35
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:04:40,2015-03-16 23:04:39
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:04:44,2015-03-16 23:04:43
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:04:47,2015-03-16 23:04:46
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:04:51,2015-03-16 23:04:50
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:04:55,2015-03-16 23:04:54
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:04:59,2015-03-16 23:04:58
PARTIAL_SUN,SOT,1.9670040614291155,1.9677533011681057,,Hinode, ,2015-03-16 23:05:03,2015-03-16 23:05:02
